Pixel : 
(165, 109, 82)
(230, 46, 21)
(164, 108, 81)
(227, 43, 14)
(162, 106, 79)
(227, 43, 14)
(162, 106, 79)
(224, 40, 15)
(161, 105, 78)
(227, 43, 14)
(188, 189, 55)
(207, 166, 138)
(140, 229, 201)
(204, 163, 133)
(140, 224, 197)
(206, 162, 133)
(140, 224, 197)
(204, 160, 131)
(141, 222, 195)
(203, 158, 129)
(136, 221, 62)
(198, 153, 122)
(132, 215, 57)
(196, 149, 119)
(133, 212, 54)
(196, 149, 119)
(137, 214, 56)
(199, 150, 120)
(132, 213, 55)
(196, 147, 117)
(130, 211, 53)
(193, 144, 114)
(129, 204, 49)
(190, 139, 110)
(254, 200, 44)
(190, 136, 108)
(253, 198, 41)
(187, 134, 103)
(251, 194, 36)
(184, 129, 99)
(246, 193, 35)
(181, 126, 96)
(245, 60, 30)
(180, 125, 95)
(245, 60, 30)
(180, 125, 95)
(242, 61, 31)
(178, 123, 93)
(243, 58, 28)
(179, 124, 94)
(242, 59, 28)
(177, 120, 91)
(238, 55, 24)
(173, 116, 87)
(234, 51, 20)
(169, 112, 83)
(231, 44, 17)
(164, 107, 78)
(229, 45, 16)
(165, 109, 82)
(226, 42, 17)
(162, 106, 79)
(229, 45, 16)
(163, 107, 80)
(227, 43, 14)
(165, 109, 82)
(227, 43, 14)
(161, 105, 78)
(224, 40, 15)
(162, 106, 79)
(227, 43, 14)
(160, 104, 77)
(225, 41, 12)
(161, 105, 78)
(179, 179, 60)
(140, 229, 201)
(202, 161, 131)
(136, 225, 195)
(203, 159, 130)
(139, 223, 192)
(199, 155, 126)
(130, 214, 59)
(203, 158, 129)
(139, 220, 193)
(201, 156, 125)
(137, 218, 61)
(202, 155, 125)
(136, 219, 61)
(200, 153, 123)
(135, 214, 56)
(199, 150, 120)
(135, 212, 54)
(197, 148, 118)
(130, 211, 53)
(194, 145, 115)
(129, 206, 48)
(190, 139, 110)
(252, 203, 44)
(190, 136, 108)
(252, 198, 42)
(187, 134, 103)
(248, 197, 36)
(185, 130, 100)
(246, 193, 35)
(181, 126, 96)
(242, 61, 31)
(178, 123, 93)
(243, 58, 28)
(179, 124, 94)
(243, 58, 28)
(177, 122, 92)
(241, 56, 26)
(176, 121, 91)
(240, 59, 29)
(176, 119, 90)
(239, 52, 25)
(172, 115, 86)
(234, 51, 20)
(170, 113, 84)
(233, 46, 19)
(165, 108, 79)
(227, 40, 13)
(163, 107, 80)
(229, 45, 16)
(161, 105, 78)
(222, 38, 13)
(162, 106, 79)
(227, 43, 14)
(160, 104, 77)
(229, 45, 16)
(161, 105, 78)
(225, 41, 12)
(161, 105, 78)
(227, 43, 14)
(161, 105, 78)
(225, 41, 12)
(159, 103, 76)
(225, 41, 12)
(188, 189, 46)
(206, 162, 133)
(139, 223, 192)
(200, 156, 127)
(141, 222, 193)
(208, 163, 132)
(142, 227, 194)
(203, 158, 127)
(137, 216, 58)
(198, 151, 121)
(132, 215, 57)
(199, 152, 122)
(138, 219, 59)
(202, 153, 121)
(130, 211, 51)
(189, 140, 108)
(248, 199, 38)
(187, 136, 105)
(253, 200, 43)
(189, 138, 107)
(252, 203, 42)
(188, 137, 106)
(253, 198, 41)
(187, 134, 103)
(251, 196, 39)
(184, 131, 100)
(248, 197, 36)
(185, 132, 101)
(249, 192, 34)
(183, 128, 98)
(247, 62, 32)
(178, 123, 93)
(238, 57, 27)
(174, 119, 89)
(236, 55, 25)
(173, 118, 88)
(236, 55, 25)
(172, 117, 87)
(234, 53, 23)
(170, 115, 85)
(237, 50, 23)
(171, 114, 85)
(235, 48, 21)
(169, 112, 83)
(232, 49, 18)
(168, 111, 82)
(230, 47, 16)
(166, 109, 80)
(229, 45, 16)
(164, 108, 81)
(226, 42, 17)
(161, 105, 78)
(225, 41, 12)
(160, 104, 77)
(225, 41, 12)
(160, 104, 77)
(224, 40, 15)
(161, 105, 78)
(227, 43, 14)
(163, 107, 80)
(227, 43, 14)
(161, 105, 78)
(223, 39, 10)
(156, 100, 73)
(178, 179, 39)
(143, 227, 196)
(202, 158, 129)
(136, 221, 62)
(203, 158, 127)
(143, 224, 195)
(203, 158, 127)
(134, 219, 58)
(198, 151, 121)
(133, 212, 54)
(195, 148, 118)
(135, 214, 56)
(202, 153, 121)
(137, 214, 54)
(194, 145, 113)
(252, 205, 45)
(186, 135, 104)
(250, 201, 40)
(188, 137, 106)
(253, 200, 43)
(188, 137, 106)
(251, 198, 41)
(186, 133, 102)
(248, 197, 36)
(184, 131, 100)
(247, 192, 35)
(183, 130, 99)
(246, 195, 34)
(182, 127, 97)
(244, 63, 33)
(180, 125, 95)
(240, 59, 29)
(176, 121, 91)
(238, 57, 27)
(174, 119, 89)
(239, 54, 24)
(173, 118, 88)
(237, 52, 22)
(171, 116, 86)
(235, 50, 20)
(172, 115, 86)
(237, 50, 23)
(171, 114, 85)
(235, 48, 21)
(169, 112, 83)
(233, 46, 19)
(167, 110, 81)
(230, 47, 16)
(164, 108, 81)
(229, 45, 16)
(163, 107, 80)
(226, 42, 17)
(163, 107, 80)
(226, 42, 17)
(163, 107, 80)
(226, 42, 17)
(163, 107, 80)
(226, 42, 17)
(163, 107, 80)
(226, 42, 17)
(162, 106, 79)
(225, 41, 12)
(158, 102, 75)
(221, 37, 8)
(188, 189, 43)
(203, 158, 127)
(137, 218, 61)
(199, 152, 122)
(136, 219, 61)
(203, 156, 126)
(137, 216, 58)
(195, 148, 118)
(130, 211, 53)
(195, 146, 116)
(133, 210, 50)
(199, 150, 118)
(136, 215, 54)
(200, 149, 118)
(130, 209, 48)
(190, 139, 108)
(250, 200, 41)
(187, 137, 104)
(252, 201, 40)
(189, 136, 105)
(253, 198, 41)
(186, 133, 102)
(249, 194, 37)
(182, 129, 98)
(244, 193, 32)
(179, 126, 95)
(245, 60, 30)
(180, 125, 95)
(243, 58, 28)
(178, 123, 93)
(243, 59, 30)
(176, 120, 93)
(241, 56, 26)
(175, 120, 90)
(239, 54, 24)
(174, 119, 89)
(236, 55, 25)
(172, 117, 87)
(235, 50, 20)
(169, 114, 84)
(234, 51, 20)
(172, 115, 86)
(237, 50, 23)
(171, 114, 85)
(232, 49, 18)
(168, 111, 82)
(230, 47, 16)
(167, 110, 81)
(228, 44, 19)
(164, 108, 81)
(229, 45, 16)
(163, 107, 80)
(226, 42, 17)
(163, 107, 80)
(226, 42, 17)
(163, 107, 80)
(224, 40, 15)
(161, 105, 78)
(224, 40, 15)
(161, 105, 78)
(225, 41, 12)
(159, 103, 76)
(220, 36, 11)
(155, 99, 72)
(179, 179, 40)
(135, 216, 59)
(197, 150, 120)
(133, 212, 54)
(197, 150, 120)
(134, 217, 59)
(196, 149, 119)
(129, 208, 50)
(191, 142, 112)
(129, 206, 48)
(194, 145, 113)
(132, 213, 53)
(199, 148, 117)
(132, 211, 50)
(193, 142, 111)
(252, 203, 42)
(186, 136, 103)
(248, 198, 39)
(186, 133, 102)
(251, 196, 39)
(185, 132, 101)
(249, 194, 37)
(182, 129, 98)
(245, 62, 33)
(179, 126, 95)
(240, 61, 28)
(178, 123, 93)
(240, 59, 29)
(175, 120, 90)
(238, 57, 27)
(176, 120, 93)
(238, 54, 29)
(175, 120, 90)
(239, 54, 24)
(174, 119, 89)
(236, 55, 25)
(172, 117, 87)
(235, 50, 20)
(169, 114, 84)
(233, 48, 18)
(170, 113, 84)
(234, 51, 20)
(172, 115, 86)
(234, 51, 20)
(168, 111, 82)
(231, 44, 17)
(166, 109, 80)
(231, 44, 17)
(164, 108, 81)
(229, 45, 16)
(163, 107, 80)
(227, 43, 14)
(161, 105, 78)
(224, 40, 15)
(160, 104, 77)
(222, 38, 13)
(157, 101, 74)
(220, 36, 11)
(157, 101, 74)
(220, 36, 11)
(158, 102, 75)
(220, 36, 11)
(157, 101, 74)
(221, 37, 8)
(245, 200, 58)
(198, 151, 123)
(133, 212, 54)
(194, 147, 117)
(133, 210, 52)
(197, 148, 118)
(130, 211, 53)
(191, 142, 112)
(255, 202, 47)
(191, 140, 111)
(128, 207, 46)
(194, 143, 112)
(130, 207, 46)
(192, 139, 108)
(253, 198, 41)
(185, 132, 101)
(248, 197, 37)
(184, 131, 99)
(246, 195, 34)
(183, 130, 99)
(246, 195, 34)
(182, 129, 98)
(247, 62, 32)
(180, 125, 95)
(242, 61, 31)
(177, 122, 92)
(240, 56, 31)
(176, 120, 93)
(239, 55, 26)
(174, 118, 91)
(238, 54, 29)
(174, 118, 91)
(236, 55, 25)
(173, 118, 88)
(237, 52, 22)
(170, 115, 85)
(232, 51, 21)
(167, 112, 82)
(230, 49, 19)
(166, 111, 81)
(232, 49, 18)
(169, 112, 83)
(235, 48, 21)
(169, 112, 83)
(230, 47, 16)
(165, 108, 79)
(229, 42, 15)
(164, 107, 78)
(226, 42, 17)
(162, 106, 79)
(224, 40, 15)
(161, 105, 78)
(225, 41, 12)
(160, 104, 77)
(223, 39, 10)
(157, 101, 74)
(221, 37, 8)
(155, 99, 72)
(218, 34, 9)
(155, 99, 72)
(221, 37, 8)
(156, 100, 73)
(220, 36, 11)
(156, 100, 73)
(160, 157, 45)
(134, 217, 61)
(197, 150, 120)
(129, 208, 50)
(193, 144, 114)
(131, 208, 50)
(193, 144, 114)
(252, 205, 47)
(188, 137, 108)
(255, 202, 47)
(191, 140, 109)
(255, 202, 45)
(188, 135, 104)
(249, 194, 37)
(180, 127, 96)
(242, 63, 30)
(183, 130, 98)
(247, 192, 32)
(180, 127, 96)
(245, 62, 33)
(180, 127, 96)
(245, 62, 33)
(180, 125, 95)
(242, 61, 31)
(178, 123, 93)
(241, 56, 26)
(176, 120, 93)
(241, 57, 28)
(173, 117, 90)
(237, 53, 24)
(174, 118, 91)
(236, 52, 27)
(171, 116, 86)
(234, 53, 23)
(169, 114, 84)
(230, 49, 19)
(166, 111, 81)
(228, 47, 17)
(165, 110, 80)
(231, 46, 16)
(168, 111, 82)
(233, 46, 19)
(167, 110, 81)
(231, 44, 17)
(165, 108, 79)
(229, 42, 15)
(163, 106, 77)
(226, 43, 12)
(161, 105, 78)
(225, 41, 12)
(160, 104, 77)
(225, 41, 12)
(161, 105, 78)
(224, 40, 15)
(160, 104, 77)
(222, 38, 13)
(158, 102, 75)
(220, 36, 11)
(156, 100, 73)
(218, 34, 9)
(155, 99, 72)
(221, 37, 8)
(157, 101, 74)
(220, 36, 11)
(169, 140, 31)
(200, 150, 123)
(133, 211, 54)
(191, 141, 114)
(252, 205, 47)
(190, 141, 111)
(254, 205, 46)
(189, 138, 109)
(251, 198, 43)
(189, 138, 109)
(129, 203, 47)
(190, 136, 108)
(251, 196, 39)
(181, 128, 97)
(242, 63, 30)
(179, 126, 95)
(246, 195, 34)
(181, 128, 97)
(245, 60, 30)
(179, 124, 94)
(242, 61, 31)
(180, 125, 95)
(242, 61, 31)
(178, 123, 93)
(240, 56, 31)
(176, 120, 93)
(241, 57, 28)
(175, 119, 92)
(237, 53, 24)
(171, 115, 88)
(237, 53, 26)
(171, 115, 88)
(235, 50, 20)
(169, 114, 84)
(233, 48, 18)
(165, 110, 80)
(229, 44, 14)
(164, 109, 79)
(228, 47, 17)
(166, 111, 81)
(232, 49, 18)
(167, 110, 81)
(228, 45, 14)
(164, 107, 78)
(229, 42, 15)
(164, 107, 78)
(226, 43, 12)
(162, 105, 76)
(225, 41, 12)
(159, 103, 76)
(222, 38, 13)
(159, 103, 76)
(224, 40, 15)
(161, 105, 78)
(222, 38, 13)
(157, 101, 74)
(223, 39, 10)
(157, 101, 74)
(218, 34, 9)
(154, 98, 71)
(218, 34, 9)
(156, 100, 73)
(220, 36, 11)
(158, 102, 75)
(161, 158, 21)
(133, 211, 54)
(192, 142, 115)
(250, 200, 47)
(185, 136, 106)
(250, 203, 45)
(189, 138, 109)
(253, 200, 45)
(184, 133, 104)
(250, 201, 42)
(192, 138, 110)
(254, 200, 44)
(187, 133, 105)
(246, 195, 34)
(183, 130, 99)
(249, 194, 37)
(183, 130, 99)
(245, 62, 33)
(179, 124, 94)
(243, 58, 28)
(178, 123, 93)
(243, 58, 28)
(177, 122, 92)
(241, 56, 26)
(177, 121, 94)
(241, 57, 28)
(176, 120, 93)
(238, 54, 29)
(172, 116, 89)
(234, 50, 25)
(171, 115, 88)
(235, 51, 22)
(170, 115, 85)
(232, 51, 21)
(167, 112, 82)
(229, 44, 14)
(163, 108, 78)
(226, 45, 15)
(165, 110, 80)
(230, 49, 19)
(170, 113, 84)
(230, 47, 16)
(164, 107, 78)
(226, 43, 12)
(163, 106, 77)
(229, 42, 15)
(163, 106, 77)
(225, 40, 10)
(161, 105, 78)
(222, 38, 13)
(158, 102, 75)
(223, 39, 10)
(159, 103, 76)
(223, 39, 10)
(156, 100, 73)
(219, 35, 6)
(155, 99, 72)
(219, 35, 6)
(152, 96, 69)
(217, 33, 4)
(154, 98, 71)
(221, 37, 8)
(158, 102, 75)
(222, 38, 13)
(168, 147, 20)
(189, 142, 114)
(254, 204, 51)
(191, 141, 114)
(255, 202, 47)
(189, 138, 109)
(252, 203, 44)
(189, 138, 109)
(252, 198, 42)
(185, 131, 103)
(242, 193, 34)
(177, 126, 97)
(240, 63, 32)
(178, 127, 100)
(242, 193, 36)
(181, 127, 99)
(245, 63, 35)
(179, 123, 96)
(243, 59, 30)
(177, 121, 94)
(240, 59, 29)
(176, 121, 91)
(238, 57, 27)
(175, 120, 90)
(237, 52, 22)
(171, 116, 86)
(235, 50, 20)
(169, 114, 84)
(235, 50, 20)
(170, 115, 85)
(235, 50, 20)
(170, 115, 85)
(238, 57, 24)
(173, 118, 87)
(232, 51, 18)
(167, 112, 81)
(228, 47, 14)
(163, 108, 77)
(227, 42, 12)
(161, 106, 76)
(224, 43, 13)
(160, 105, 75)
(222, 41, 11)
(158, 103, 73)
(223, 38, 8)
(159, 104, 74)
(222, 41, 11)
(160, 105, 75)
(222, 41, 11)
(157, 104, 73)
(220, 38, 10)
(156, 102, 74)
(218, 36, 8)
(153, 99, 71)
(217, 35, 7)
(151, 97, 69)
(218, 36, 8)
(155, 101, 73)
(218, 36, 10)
(154, 100, 74)
(217, 35, 9)
(151, 97, 71)
(215, 33, 7)
(150, 96, 70)
(169, 134, 26)
(255, 206, 50)
(192, 142, 115)
(129, 207, 50)
(192, 141, 112)
(255, 202, 47)
(187, 136, 107)
(249, 196, 41)
(180, 126, 98)
(243, 61, 33)
(173, 122, 93)
(236, 59, 28)
(174, 123, 96)
(241, 60, 35)
(177, 126, 99)
(240, 63, 34)
(177, 123, 95)
(241, 57, 28)
(174, 118, 91)
(236, 52, 27)
(173, 118, 88)
(236, 55, 25)
(173, 118, 88)
(236, 55, 25)
(171, 116, 86)
(235, 50, 20)
(170, 115, 85)
(232, 51, 21)
(169, 114, 83)
(232, 51, 18)
(168, 113, 82)
(230, 49, 16)
(169, 114, 83)
(233, 48, 19)
(166, 111, 80)
(229, 44, 15)
(164, 109, 78)
(226, 45, 12)
(162, 107, 77)
(224, 43, 13)
(161, 106, 76)
(225, 40, 10)
(159, 104, 74)
(223, 38, 8)
(158, 103, 73)
(223, 38, 8)
(159, 104, 74)
(222, 41, 11)
(157, 104, 73)
(220, 41, 8)
(156, 102, 74)
(218, 36, 8)
(154, 100, 72)
(216, 34, 6)
(151, 97, 69)
(215, 33, 5)
(154, 100, 72)
(219, 37, 9)
(153, 99, 73)
(217, 35, 9)
(150, 96, 70)
(212, 30, 4)
(149, 95, 69)
(215, 33, 7)
(164, 137, 22)
(191, 141, 114)
(255, 205, 48)
(191, 141, 114)
(129, 204, 49)
(190, 139, 110)
(250, 196, 40)
(183, 129, 101)
(241, 59, 31)
(175, 121, 93)
(239, 57, 29)
(174, 120, 92)
(241, 59, 33)
(178, 124, 98)
(241, 60, 35)
(177, 123, 97)
(243, 59, 30)
(176, 120, 93)
(236, 52, 27)
(171, 115, 88)
(235, 50, 20)
(170, 115, 85)
(235, 50, 20)
(170, 115, 85)
(232, 51, 21)
(169, 114, 84)
(233, 48, 18)
(168, 113, 83)
(233, 48, 19)
(167, 112, 81)
(231, 46, 17)
(165, 110, 79)
(229, 44, 15)
(163, 108, 77)
(227, 42, 13)
(162, 107, 76)
(227, 42, 13)
(163, 108, 77)
(227, 42, 12)
(162, 107, 77)
(225, 40, 10)
(160, 105, 75)
(222, 41, 11)
(158, 103, 73)
(223, 38, 8)
(158, 103, 73)
(223, 38, 8)
(159, 104, 74)
(221, 38, 9)
(156, 103, 72)
(221, 39, 11)
(155, 101, 73)
(216, 34, 6)
(152, 98, 70)
(214, 32, 4)
(150, 96, 68)
(217, 35, 7)
(152, 98, 70)
(214, 32, 6)
(150, 96, 70)
(212, 30, 4)
(148, 94, 68)
(212, 30, 4)
(149, 95, 69)
(160, 131, 24)
(253, 203, 46)
(188, 138, 111)
(253, 203, 46)
(189, 138, 109)
(250, 201, 42)
(185, 131, 103)
(247, 193, 37)
(181, 127, 99)
(245, 63, 35)
(178, 124, 96)
(240, 58, 30)
(177, 123, 97)
(240, 58, 32)
(175, 124, 97)
(240, 58, 32)
(181, 125, 98)
(243, 59, 30)
(174, 118, 91)
(234, 50, 25)
(169, 114, 84)
(232, 51, 21)
(168, 113, 83)
(233, 48, 18)
(168, 113, 83)
(230, 49, 19)
(166, 111, 81)
(228, 47, 17)
(165, 110, 79)
(228, 47, 14)
(165, 110, 79)
(228, 47, 14)
(162, 107, 76)
(224, 43, 10)
(161, 106, 75)
(224, 43, 10)
(161, 106, 75)
(227, 42, 13)
(161, 106, 76)
(224, 43, 13)
(160, 105, 75)
(225, 40, 10)
(159, 104, 74)
(223, 38, 8)
(157, 102, 72)
(220, 39, 9)
(158, 103, 73)
(223, 38, 8)
(156, 103, 72)
(221, 38, 9)
(155, 101, 73)
(219, 37, 9)
(153, 99, 71)
(217, 35, 7)
(151, 97, 69)
(214, 32, 4)
(151, 97, 69)
(214, 32, 4)
(150, 96, 70)
(212, 30, 4)
(148, 94, 68)
(213, 31, 5)
(149, 95, 69)
(215, 33, 7)
(165, 137, 16)
(187, 136, 109)
(251, 198, 43)
(184, 133, 104)
(249, 195, 39)
(183, 129, 101)
(246, 193, 35)
(182, 127, 97)
(246, 193, 35)
(181, 126, 96)
(243, 59, 30)
(175, 119, 92)
(236, 54, 26)
(173, 119, 91)
(236, 54, 28)
(173, 119, 93)
(245, 61, 32)
(177, 121, 94)
(239, 55, 26)
(171, 115, 88)
(232, 51, 21)
(168, 113, 83)
(233, 48, 18)
(168, 113, 83)
(231, 46, 16)
(165, 110, 80)
(226, 45, 15)
(162, 107, 77)
(226, 45, 12)
(164, 109, 78)
(228, 47, 14)
(165, 110, 79)
(226, 45, 12)
(162, 107, 76)
(224, 43, 10)
(161, 106, 75)
(224, 43, 10)
(160, 105, 74)
(225, 40, 10)
(160, 105, 75)
(225, 40, 10)
(160, 105, 75)
(225, 40, 10)
(159, 104, 74)
(220, 39, 9)
(157, 102, 72)
(220, 39, 9)
(158, 103, 73)
(220, 41, 8)
(156, 103, 72)
(218, 36, 8)
(155, 101, 73)
(219, 37, 9)
(153, 99, 71)
(217, 35, 7)
(152, 98, 70)
(217, 35, 7)
(151, 97, 69)
(214, 32, 6)
(150, 96, 70)
(212, 30, 4)
(149, 95, 69)
(214, 32, 6)
(152, 98, 72)
(169, 133, 3)
(248, 199, 42)
(183, 132, 103)
(245, 192, 37)
(179, 125, 97)
(240, 58, 30)
(177, 122, 92)
(243, 58, 28)
(177, 122, 92)
(238, 57, 27)
(172, 116, 89)
(232, 48, 23)
(167, 113, 85)
(230, 48, 20)
(167, 113, 87)
(233, 51, 25)
(173, 117, 90)
(237, 53, 24)
(170, 114, 87)
(232, 48, 23)
(168, 113, 83)
(233, 48, 18)
(168, 113, 83)
(233, 48, 18)
(166, 111, 81)
(229, 44, 14)
(162, 107, 77)
(224, 43, 13)
(161, 106, 75)
(227, 42, 13)
(163, 108, 77)
(229, 44, 15)
(165, 110, 79)
(226, 45, 12)
(161, 106, 75)
(225, 40, 11)
(159, 104, 73)
(222, 41, 8)
(159, 104, 74)
(222, 41, 11)
(159, 104, 74)
(225, 40, 10)
(160, 105, 75)
(222, 41, 11)
(157, 102, 72)
(221, 36, 6)
(156, 101, 71)
(220, 39, 9)
(157, 104, 73)
(221, 38, 9)
(155, 101, 73)
(219, 37, 9)
(154, 100, 72)
(216, 34, 6)
(153, 99, 71)
(216, 34, 6)
(152, 98, 70)
(217, 35, 7)
(152, 98, 72)
(217, 35, 9)
(151, 97, 71)
(217, 35, 9)
(153, 99, 73)
(219, 37, 11)
(166, 133, 11)
(181, 130, 103)
(244, 62, 34)
(179, 125, 97)
(243, 59, 30)
(176, 120, 93)
(238, 55, 24)
(174, 117, 88)
(239, 52, 25)
(173, 116, 87)
(234, 51, 22)
(169, 112, 85)
(230, 46, 21)
(167, 111, 84)
(230, 46, 23)
(167, 111, 86)
(233, 49, 20)
(168, 112, 85)
(230, 46, 21)
(167, 111, 84)
(233, 48, 18)
(168, 113, 83)
(230, 49, 19)
(167, 112, 82)
(228, 47, 17)
(164, 109, 79)
(226, 45, 15)
(162, 107, 77)
(227, 42, 13)
(162, 107, 76)
(224, 43, 10)
(160, 105, 74)
(226, 45, 12)
(161, 106, 75)
(222, 41, 8)
(158, 103, 72)
(220, 39, 6)
(158, 103, 72)
(222, 41, 11)
(159, 104, 74)
(222, 41, 11)
(160, 105, 75)
(225, 40, 10)
(159, 104, 74)
(220, 39, 9)
(155, 100, 70)
(221, 36, 6)
(156, 101, 71)
(221, 38, 9)
(155, 102, 71)
(219, 37, 9)
(154, 100, 72)
(216, 34, 6)
(153, 99, 71)
(216, 34, 6)
(153, 99, 71)
(217, 35, 7)
(153, 99, 71)
(216, 34, 8)
(153, 99, 73)
(216, 34, 8)
(153, 99, 73)
(219, 37, 11)
(155, 101, 75)
(168, 137, 30)
(240, 63, 34)
(178, 124, 96)
(243, 61, 33)
(179, 123, 96)
(243, 59, 30)
(175, 118, 89)
(237, 50, 23)
(175, 118, 89)
(238, 55, 24)
(174, 117, 90)
(236, 53, 24)
(171, 115, 88)
(235, 51, 22)
(169, 113, 88)
(232, 48, 25)
(167, 111, 84)
(230, 46, 21)
(167, 111, 84)
(233, 49, 20)
(168, 113, 83)
(233, 48, 18)
(166, 111, 81)
(228, 47, 17)
(165, 110, 80)
(229, 44, 14)
(164, 109, 79)
(226, 45, 15)
(163, 108, 77)
(224, 43, 10)
(159, 104, 73)
(220, 39, 6)
(161, 106, 75)
(222, 41, 8)
(157, 102, 71)
(221, 36, 7)
(156, 101, 70)
(220, 39, 6)
(159, 104, 74)
(225, 40, 10)
(159, 104, 74)
(225, 40, 10)
(160, 105, 75)
(222, 41, 11)
(157, 102, 72)
(218, 37, 7)
(155, 100, 70)
(221, 36, 6)
(155, 102, 71)
(218, 39, 6)
(154, 100, 72)
(216, 34, 6)
(152, 98, 70)
(217, 35, 7)
(152, 98, 70)
(217, 35, 7)
(152, 98, 70)
(216, 34, 6)
(154, 100, 74)
(219, 37, 11)
(154, 100, 74)
(219, 37, 11)
(155, 101, 75)
(218, 36, 10)
(170, 185, 176)
(181, 127, 99)
(243, 61, 33)
(175, 121, 93)
(238, 57, 27)
(172, 117, 87)
(234, 51, 20)
(173, 116, 87)
(237, 50, 23)
(170, 113, 84)
(233, 46, 19)
(167, 110, 81)
(231, 47, 18)
(167, 111, 84)
(230, 46, 21)
(167, 111, 84)
(231, 47, 18)
(165, 109, 82)
(228, 44, 19)
(165, 109, 82)
(228, 47, 17)
(164, 109, 79)
(229, 44, 14)
(164, 109, 79)
(227, 42, 12)
(162, 107, 77)
(227, 42, 12)
(161, 106, 76)
(224, 43, 10)
(160, 105, 74)
(222, 41, 8)
(159, 104, 73)
(222, 41, 8)
(159, 104, 73)
(223, 38, 9)
(158, 103, 72)
(223, 38, 9)
(158, 103, 72)
(223, 38, 8)
(158, 103, 73)
(223, 38, 8)
(158, 103, 73)
(223, 38, 8)
(157, 102, 72)
(220, 39, 9)
(157, 102, 72)
(221, 36, 6)
(156, 101, 71)
(218, 39, 6)
(155, 102, 71)
(218, 36, 8)
(155, 101, 73)
(219, 37, 9)
(154, 100, 72)
(219, 37, 9)
(155, 101, 73)
(217, 35, 7)
(152, 98, 70)
(216, 34, 8)
(153, 99, 73)
(219, 37, 11)
(154, 100, 74)
(218, 36, 10)
(155, 101, 75)
(173, 142, 179)
(243, 61, 33)
(174, 120, 92)
(237, 55, 27)
(172, 117, 87)
(232, 51, 21)
(169, 112, 83)
(234, 51, 20)
(172, 115, 86)
(234, 51, 20)
(170, 113, 84)
(232, 49, 18)
(167, 111, 84)
(230, 46, 21)
(167, 111, 84)
(231, 47, 18)
(166, 110, 83)
(231, 47, 18)
(165, 109, 82)
(229, 45, 16)
(163, 108, 78)
(226, 45, 15)
(162, 107, 77)
(227, 42, 12)
(161, 106, 76)
(224, 43, 13)
(160, 105, 75)
(225, 40, 10)
(160, 105, 74)
(222, 41, 8)
(159, 104, 73)
(222, 41, 8)
(158, 103, 72)
(223, 38, 9)
(158, 103, 72)
(223, 38, 9)
(157, 102, 71)
(220, 39, 6)
(157, 102, 72)
(220, 39, 9)
(157, 102, 72)
(220, 39, 9)
(157, 102, 72)
(220, 39, 9)
(156, 101, 71)
(221, 36, 6)
(156, 101, 71)
(221, 36, 6)
(155, 102, 71)
(218, 39, 6)
(155, 101, 73)
(219, 37, 9)
(153, 99, 71)
(216, 34, 6)
(154, 100, 72)
(218, 36, 8)
(152, 98, 70)
(216, 34, 6)
(153, 99, 73)
(216, 34, 8)
(154, 100, 74)
(219, 37, 11)
(154, 100, 74)
(219, 37, 11)
(157, 252, 189)
(171, 120, 91)
(232, 50, 22)
(167, 113, 85)
(233, 48, 18)
(166, 111, 81)
(231, 44, 17)
(169, 112, 83)
(235, 48, 21)
(170, 113, 84)
(232, 49, 18)
(169, 112, 83)
(230, 46, 21)
(166, 110, 83)
(229, 45, 16)
(163, 107, 80)
(226, 42, 17)
(163, 107, 80)
(227, 43, 14)
(162, 106, 79)
(224, 43, 13)
(160, 105, 75)
(225, 40, 10)
(159, 104, 74)
(222, 41, 11)
(159, 104, 74)
(222, 41, 11)
(158, 103, 73)
(223, 38, 9)
(158, 103, 72)
(223, 38, 9)
(157, 102, 71)
(220, 39, 6)
(157, 102, 71)
(220, 39, 6)
(157, 102, 71)
(221, 36, 7)
(156, 101, 70)
(221, 36, 6)
(156, 101, 71)
(221, 36, 6)
(156, 101, 71)
(221, 36, 6)
(156, 101, 71)
(221, 36, 6)
(156, 101, 71)
(221, 36, 6)
(156, 101, 71)
(219, 36, 7)
(154, 101, 70)
(219, 37, 9)
(153, 99, 71)
(216, 34, 6)
(153, 99, 71)
(216, 34, 6)
(154, 100, 72)
(216, 34, 6)
(153, 99, 71)
(216, 34, 8)
(153, 99, 73)
(216, 34, 8)
(154, 100, 74)
(219, 37, 11)
(154, 100, 74)
(146, 242, 177)
(233, 52, 25)
(166, 112, 84)
(228, 46, 18)
(166, 111, 81)
(229, 44, 14)
(164, 109, 79)
(230, 47, 16)
(167, 110, 81)
(230, 47, 16)
(167, 110, 81)
(230, 47, 16)
(165, 109, 82)
(226, 42, 17)
(161, 105, 78)
(222, 38, 13)
(157, 101, 74)
(223, 39, 10)
(158, 102, 75)
(223, 39, 10)
(158, 103, 73)
(223, 38, 8)
(158, 103, 73)
(223, 38, 8)
(158, 103, 73)
(223, 38, 8)
(157, 102, 72)
(220, 39, 9)
(157, 102, 71)
(220, 39, 6)
(157, 102, 71)
(220, 39, 6)
(157, 102, 71)
(220, 39, 6)
(157, 102, 71)
(221, 36, 7)
(156, 101, 70)
(221, 36, 7)
(155, 100, 70)
(218, 37, 7)
(155, 100, 70)
(218, 37, 7)
(155, 100, 70)
(221, 36, 6)
(156, 101, 71)
